nfib vfrac angle ratio mu lambda
50 0.4 0.0 1.00 0.5042026788010917 0.62
70 0.56 0.0 2.50 0.9195641282344065 0.62
40 0.32 0.0 2.25 1.025633238361538 0.62
60 0.48 0.0 2.50 2.105151726744847 0.62
20 0.16 0.0 1.75 0.5868339567792281 0.62
60 0.48 0.0 2.00 0.5329117630028193 0.62
70 0.56 0.0 1.00 2.531483457720481 0.62
10 0.08 0.0 1.25 0.21142252615433488 0.62
10 0.08 0.0 1.00 0.8629580724130383 0.62
70 0.56 0.0 1.75 1.1095565822557194 0.62
40 0.32 0.0 1.50 0.6534444450958824 0.62
40 0.32 0.0 1.50 0.7644358522509177 0.62
20 0.16 0.0 1.00 0.3644689949843044 0.62
40 0.32 0.0 1.25 2.087378589999985 0.62
10 0.08 0.0 1.00 0.7041592547038265 0.62
20 0.16 0.0 2.25 1.6536690000915109 0.62
70 0.56 0.0 1.25 0.9843519550941805 0.62
20 0.16 0.0 1.00 0.11390385967227129 0.62
10 0.08 0.0 2.25 0.7071967581602566 0.62
50 0.4 0.0 1.00 2.1336128138489356 0.62
10 0.08 0.0 1.75 1.1085204689775763 0.62
50 0.4 0.0 2.25 0.3221109015941936 0.62
20 0.16 0.0 2.50 2.488157399631289 0.62
40 0.32 0.0 2.00 1.6989828223502752 0.62
50 0.4 0.0 1.75 1.70826887529013 0.62
60 0.48 0.0 1.50 2.372559831016346 0.62
40 0.32 0.0 2.50 2.3860393707432155 0.62
60 0.48 0.0 1.75 2.2519721295948645 0.62
40 0.32 0.0 2.00 1.084933964499198 0.62
50 0.4 0.0 2.00 0.7848687703799608 0.62
60 0.48 0.0 2.00 1.2793043918405163 0.62
40 0.32 0.0 1.25 1.9546973951774547 0.62
60 0.48 0.0 2.50 1.3477445562434742 0.62
40 0.32 0.0 2.25 1.02066876579747 0.62
50 0.4 0.0 1.50 1.5652960736425314 0.62
10 0.08 0.0 1.50 1.6740154776597813 0.62
30 0.24 0.0 1.50 2.4974410622300627 0.62
70 0.56 0.0 1.75 1.623525501928485 0.62
70 0.56 0.0 1.00 1.0650442565514882 0.62
60 0.48 0.0 1.75 2.3904843339391633 0.62
40 0.32 0.0 1.00 1.8934971869428177 0.62
30 0.24 0.0 1.25 1.1560344586047793 0.62
50 0.4 0.0 2.50 1.226897926386866 0.62
30 0.24 0.0 1.25 2.5470389209251163 0.62
30 0.24 0.0 1.00 2.460888354838874 0.62
40 0.32 0.0 2.50 0.11795998798524768 0.62
50 0.4 0.0 2.50 2.17289825765238 0.62
40 0.32 0.0 2.50 0.98935381580356 0.62
20 0.16 0.0 2.50 1.0745576334087281 0.62
70 0.56 0.0 1.25 0.822837213353236 0.62
50 0.4 0.0 2.00 1.6070210159657945 0.62
40 0.32 0.0 1.75 0.534403898461261 0.62
60 0.48 0.0 1.00 0.612118770254129 0.62
20 0.16 0.0 2.25 0.6314735735883806 0.62
50 0.4 0.0 2.25 1.4763728659539672 0.62
60 0.48 0.0 2.50 0.35435777731365337 0.62
20 0.16 0.0 1.75 0.8641259914597605 0.62
60 0.48 0.0 1.75 2.0772460844196905 0.62
40 0.32 0.0 1.75 1.2918138401327925 0.62
60 0.48 0.0 2.25 2.441637599280014 0.62
40 0.32 0.0 2.25 1.8512355568861785 0.62
10 0.08 0.0 2.50 0.3841205786104718 0.62
40 0.32 0.0 1.25 1.1983656744788758 0.62
30 0.24 0.0 2.25 1.3915316866885514 0.62
20 0.16 0.0 2.00 2.296232640666098 0.62
60 0.48 0.0 1.50 2.3547797162577018 0.62
70 0.56 0.0 1.50 0.23243837003085216 0.62
50 0.4 0.0 1.75 2.328947234578829 0.62
70 0.56 0.0 1.50 1.7888518291485997 0.62
30 0.24 0.0 1.75 1.5082310883053556 0.62
40 0.32 0.0 1.00 2.3500635402522536 0.62
40 0.32 0.0 1.50 1.0935149711811163 0.62
30 0.24 0.0 1.50 1.748159069059466 0.62
70 0.56 0.0 2.25 2.1227887406862367 0.62
50 0.4 0.0 2.25 2.0995884788582666 0.62
60 0.48 0.0 1.50 1.4737675318413705 0.62
30 0.24 0.0 2.00 1.4721202322790825 0.62
10 0.08 0.0 2.00 2.2024149395663666 0.62
10 0.08 0.0 1.00 0.6051487441037244 0.62
60 0.48 0.0 1.25 1.854133763848695 0.62
50 0.4 0.0 2.00 2.099253536338816 0.62
10 0.08 0.0 2.25 0.3939889292457839 0.62
40 0.32 0.0 1.75 2.179549452316865 0.62
60 0.48 0.0 2.50 0.40854411228984133 0.62
20 0.16 0.0 1.50 0.2334927353284333 0.62
70 0.56 0.0 2.00 1.2541038507418023 0.62
10 0.08 0.0 1.00 2.4000615805908403 0.62
70 0.56 0.0 2.25 2.4215737874330827 0.62
20 0.16 0.0 1.25 1.5384203066255113 0.62
50 0.4 0.0 1.25 2.0925559293563714 0.62
20 0.16 0.0 1.00 0.7170711912529559 0.62
50 0.4 0.0 2.00 1.6714900725645447 0.62
70 0.56 0.0 1.00 0.5078303157896775 0.62
60 0.48 0.0 1.50 0.72213395963655 0.62
30 0.24 0.0 1.00 2.3819582659110123 0.62
20 0.16 0.0 1.25 2.298667764213299 0.62
40 0.32 0.0 2.25 1.9206346866047208 0.62
40 0.32 0.0 1.25 1.2611362336080714 0.62
50 0.4 0.0 1.50 2.2575871388742867 0.62
30 0.24 0.0 1.25 0.5198706715102723 0.62
50 0.4 0.0 1.75 1.345260193308196 0.62
10 0.08 0.0 2.25 1.5687942245421136 0.62
10 0.08 0.0 2.50 0.1931732242672471 0.62
50 0.4 0.0 1.50 2.098437673671595 0.62
50 0.4 0.0 1.00 0.7913329799695933 0.62
50 0.4 0.0 1.50 2.367137075864166 0.62
40 0.32 0.0 1.00 2.386084958761221 0.62
40 0.32 0.0 1.75 2.0305772510350897 0.62
70 0.56 0.0 1.50 2.1262764428524386 0.62
70 0.56 0.0 2.25 0.8438981059804259 0.62
20 0.16 0.0 2.00 0.4901309764037465 0.62
50 0.4 0.0 1.75 0.9990688890061302 0.62
70 0.56 0.0 1.75 1.0646894462154743 0.62
30 0.24 0.0 2.00 2.3929204675443883 0.62
50 0.4 0.0 1.50 2.1335469709737316 0.62
40 0.32 0.0 2.00 2.1595194895264638 0.62
10 0.08 0.0 1.75 1.7994312982920908 0.62
30 0.24 0.0 1.25 2.0553024635932906 0.62
10 0.08 0.0 2.25 1.2392658708387818 0.62
70 0.56 0.0 1.75 2.3049850854423544 0.62
20 0.16 0.0 1.00 2.4774175922510446 0.62
10 0.08 0.0 1.75 1.108592716033108 0.62
70 0.56 0.0 2.00 2.318883897465433 0.62
50 0.4 0.0 1.75 1.8464012399111753 0.62
20 0.16 0.0 1.00 1.6736087061835019 0.62
50 0.4 0.0 1.50 1.3891855581216737 0.62
20 0.16 0.0 2.00 2.4134363457217893 0.62
50 0.4 0.0 1.50 0.9894796807378049 0.62
50 0.4 0.0 1.50 0.4444520300133966 0.62
20 0.16 0.0 2.25 0.24957597847719498 0.62
30 0.24 0.0 1.25 2.0802523475759114 0.62
40 0.32 0.0 2.25 1.4186205553628208 0.62
50 0.4 0.0 1.75 0.6878128361830117 0.62
40 0.32 0.0 1.25 0.9396641917332428 0.62
40 0.32 0.0 1.50 1.7119410865916624 0.62
30 0.24 0.0 1.50 1.934601638884745 0.62
10 0.08 0.0 1.50 0.31096027222177675 0.62
40 0.32 0.0 1.50 1.625221123556653 0.62
50 0.4 0.0 1.50 1.5808593089862897 0.62
60 0.48 0.0 1.50 2.0486277661215264 0.62
10 0.08 0.0 2.50 0.6510894631366989 0.62
20 0.16 0.0 1.00 0.4974767336779883 0.62
70 0.56 0.0 1.75 1.9393888171916702 0.62
50 0.4 0.0 2.00 1.051519780470851 0.62
70 0.56 0.0 1.00 0.3995274277749884 0.62
60 0.48 0.0 1.25 1.1734862137647721 0.62
50 0.4 0.0 1.75 2.056068176803326 0.62
30 0.24 0.0 1.25 0.9485816503608245 0.62
30 0.24 0.0 1.25 0.5888288063011936 0.62
30 0.24 0.0 1.00 1.976237767644186 0.62
10 0.08 0.0 1.00 0.26275367928638577 0.62
20 0.16 0.0 1.50 0.3359941287648861 0.62
30 0.24 0.0 2.00 0.16931793074902945 0.62
60 0.48 0.0 1.50 2.0645325110070045 0.62
30 0.24 0.0 1.75 0.9671872975773642 0.62
30 0.24 0.0 1.50 0.6069930004288975 0.62
10 0.08 0.0 2.50 0.10825267298075349 0.62
20 0.16 0.0 1.75 0.7577293187285663 0.62
50 0.4 0.0 2.50 0.45052613157323984 0.62
30 0.24 0.0 2.00 2.2429901119897155 0.62
70 0.56 0.0 1.75 0.3756515220925176 0.62
20 0.16 0.0 2.00 1.9752799268129049 0.62
20 0.16 0.0 2.00 1.367375446013888 0.62
70 0.56 0.0 1.00 0.19827980139241433 0.62
20 0.16 0.0 2.50 0.589537499370909 0.62
40 0.32 0.0 1.00 0.9415654368714828 0.62
10 0.08 0.0 1.25 0.9948295722170826 0.62
20 0.16 0.0 2.50 0.8292301881216066 0.62
50 0.4 0.0 2.25 1.673784643684224 0.62
60 0.48 0.0 1.25 0.327337888299405 0.62
10 0.08 0.0 1.00 0.3048186916314767 0.62
50 0.4 0.0 1.25 1.4217654184564765 0.62
30 0.24 0.0 1.00 0.8600039066868362 0.62
10 0.08 0.0 2.50 1.746171147305359 0.62
10 0.08 0.0 1.50 0.7919805217754747 0.62
10 0.08 0.0 2.00 1.7649790953813416 0.62
10 0.08 0.0 2.00 2.25611010288568 0.62
50 0.4 0.0 1.00 0.9504485272400428 0.62
70 0.56 0.0 2.50 0.7315155540411342 0.62
40 0.32 0.0 1.25 1.9271645820469485 0.62
20 0.16 0.0 1.25 0.4374273043768153 0.62
70 0.56 0.0 1.25 1.3826758837073025 0.62
70 0.56 0.0 1.50 2.3665017765799665 0.62
40 0.32 0.0 2.50 0.8168082189122453 0.62
70 0.56 0.0 2.50 1.940091719530457 0.62
60 0.48 0.0 2.00 1.0970029305908657 0.62
20 0.16 0.0 2.00 2.1548119097034077 0.62
70 0.56 0.0 2.25 1.9280878303318467 0.62
40 0.32 0.0 1.25 0.16759486769427265 0.62
30 0.24 0.0 1.50 2.290804599628722 0.62
40 0.32 0.0 1.25 0.5146319871516115 0.62
50 0.4 0.0 1.00 2.256813115464199 0.62
20 0.16 0.0 1.50 1.0705576757630162 0.62
20 0.16 0.0 2.00 0.23028559678338265 0.62
60 0.48 0.0 1.00 2.262579845728347 0.62
70 0.56 0.0 1.50 1.650735568771331 0.62
40 0.32 0.0 1.00 0.8114138760817682 0.62
30 0.24 0.0 2.50 2.2255950161142035 0.62
30 0.24 0.0 2.25 0.7362294830549124 0.62
70 0.56 0.0 1.25 0.9081314729194516 0.62
40 0.32 0.0 2.50 1.4583613014497312 0.62
10 0.08 0.0 1.75 1.5753866746619953 0.62
20 0.16 0.0 2.00 1.2537769274235477 0.62
40 0.32 0.0 1.25 2.0396027405920125 0.62
60 0.48 0.0 2.00 1.4268033462944445 0.62
20 0.16 0.0 1.00 1.7234000001088503 0.62
20 0.16 0.0 1.75 0.294554213257717 0.62
50 0.4 0.0 2.25 2.316259137329159 0.62
60 0.48 0.0 1.00 0.29999672879894285 0.62
60 0.48 0.0 1.00 1.790485475717326 0.62
10 0.08 0.0 2.25 1.614207059025993 0.62
70 0.56 0.0 1.50 0.7302061861968082 0.62
60 0.48 0.0 1.25 2.549368244407668 0.62
10 0.08 0.0 2.50 2.2055349298735027 0.62
40 0.32 0.0 1.00 1.2666650119649274 0.62
20 0.16 0.0 2.50 2.546847738442795 0.62
50 0.4 0.0 1.50 1.0895654186414216 0.62
30 0.24 0.0 1.00 1.1667092747313617 0.62
30 0.24 0.0 1.00 1.312389121279866 0.62
10 0.08 0.0 1.50 1.2300253444929243 0.62
30 0.24 0.0 2.50 0.2559864902385651 0.62
10 0.08 0.0 1.00 0.9376949418457811 0.62
70 0.56 0.0 2.25 1.8559487325542678 0.62
30 0.24 0.0 2.00 0.23517982811171456 0.62
50 0.4 0.0 2.00 0.49952117573583366 0.62
20 0.16 0.0 2.25 2.548095049354276 0.62
50 0.4 0.0 1.50 1.0211168891419415 0.62
30 0.24 0.0 1.75 0.5723764304319301 0.62
40 0.32 0.0 1.25 1.6343554120145185 0.62
30 0.24 0.0 2.50 1.9048051375395976 0.62
50 0.4 0.0 1.25 0.7285290954952542 0.62
70 0.56 0.0 1.50 0.2341686006808822 0.62
30 0.24 0.0 1.25 2.3793227285390723 0.62
70 0.56 0.0 2.00 2.526429359479603 0.62
70 0.56 0.0 1.50 2.4159955370301733 0.62
60 0.48 0.0 2.50 2.4520046344058315 0.62
60 0.48 0.0 2.25 0.5401846073484133 0.62
30 0.24 0.0 2.00 1.761874861912449 0.62
20 0.16 0.0 2.50 2.2006208081055636 0.62
40 0.32 0.0 1.50 0.827387561923104 0.62
50 0.4 0.0 2.00 0.8508595935841321 0.62
30 0.24 0.0 1.50 1.4666451407464016 0.62
10 0.08 0.0 2.50 1.4787600148006856 0.62
40 0.32 0.0 1.00 0.16805696508739465 0.62
60 0.48 0.0 1.00 2.1592246701119038 0.62
40 0.32 0.0 2.00 2.3779573209339584 0.62
40 0.32 0.0 2.25 0.9739732958431281 0.62
70 0.56 0.0 1.00 1.5896579064019936 0.62
60 0.48 0.0 2.25 0.8455889326932756 0.62
40 0.32 0.0 2.00 1.0228168223974503 0.62
20 0.16 0.0 1.50 1.3988076418992215 0.62
30 0.24 0.0 1.25 0.12298230630871589 0.62
10 0.08 0.0 1.50 2.499401247805885 0.62
50 0.4 0.0 2.25 0.24961042726801727 0.62
40 0.32 0.0 2.00 0.1870138843889618 0.62
10 0.08 0.0 1.25 0.9217046997630012 0.62
50 0.4 0.0 2.50 1.9409867697632484 0.62
30 0.24 0.0 2.00 0.7913013033949589 0.62
70 0.56 0.0 2.50 1.751537640156116 0.62
30 0.24 0.0 1.25 0.7788057034823084 0.62
50 0.4 0.0 2.25 1.5083522796446225 0.62
60 0.48 0.0 2.50 1.4378001553124482 0.62
40 0.32 0.0 1.50 2.2182502960293102 0.62
60 0.48 0.0 1.50 0.3712756222672655 0.62
10 0.08 0.0 1.50 2.4268779214834533 0.62
40 0.32 0.0 1.50 0.4498873113908666 0.62
30 0.24 0.0 1.25 0.37725694576145474 0.62
10 0.08 0.0 2.50 1.0954638373941692 0.62
60 0.48 0.0 1.50 2.5378204994972746 0.62
20 0.16 0.0 1.25 0.5207186681306482 0.62
10 0.08 0.0 1.00 2.0003759934537255 0.62
20 0.16 0.0 1.50 1.7995987154491864 0.62
60 0.48 0.0 2.50 0.4099479482857764 0.62
60 0.48 0.0 1.25 0.5277410507976616 0.62
30 0.24 0.0 2.00 0.5364232603685481 0.62
40 0.32 0.0 2.25 1.136927393862818 0.62
30 0.24 0.0 2.00 2.423332580098962 0.62
70 0.56 0.0 1.75 1.6348904550370524 0.62
40 0.32 0.0 1.00 0.16526233515373281 0.62
40 0.32 0.0 2.50 0.8851278110212702 0.62
70 0.56 0.0 2.00 0.8661668353204729 0.62
70 0.56 0.0 1.00 1.2428463042486724 0.62
40 0.32 0.0 2.00 2.0447805509309296 0.62
10 0.08 0.0 2.00 0.3949428193335237 0.62
30 0.24 0.0 2.50 0.738636746447189 0.62
10 0.08 0.0 2.50 1.469859652171137 0.62
30 0.24 0.0 1.25 0.19383185774237552 0.62
60 0.48 0.0 1.00 1.368133505115389 0.62
70 0.56 0.0 1.25 1.4572439873903074 0.62
60 0.48 0.0 2.50 1.8093835299865306 0.62
70 0.56 0.0 2.50 1.2617467272653045 0.62
50 0.4 0.0 2.00 0.24301348162762762 0.62
70 0.56 0.0 1.00 0.43955452314924137 0.62
40 0.32 0.0 2.00 0.7657292060831012 0.62
60 0.48 0.0 2.00 0.1556722824778759 0.62
10 0.08 0.0 2.50 0.49174973030991387 0.62
60 0.48 0.0 1.75 0.6427278833007574 0.62
20 0.16 0.0 2.25 2.484207704104857 0.62
60 0.48 0.0 2.50 0.4279077737784318 0.62
20 0.16 0.0 1.50 1.5054337668612878 0.62
50 0.4 0.0 1.25 1.711797231834481 0.62
40 0.32 0.0 1.75 1.234040033256212 0.62
30 0.24 0.0 2.00 2.4241382942867067 0.62
20 0.16 0.0 2.00 0.455733071786635 0.62
50 0.4 0.0 1.25 2.2161031031186122 0.62
40 0.32 0.0 2.25 0.7371539220544184 0.62
10 0.08 0.0 2.00 2.5358462122161125 0.62
60 0.48 0.0 1.25 1.1926246018926812 0.62
60 0.48 0.0 2.25 1.9913489000919047 0.62
60 0.48 0.0 2.25 1.2409762344556357 0.62
40 0.32 0.0 2.00 1.537204660158335 0.62
20 0.16 0.0 1.00 1.3418688066412179 0.62
20 0.16 0.0 1.75 2.229813971749797 0.62
20 0.16 0.0 1.50 2.482715079478628 0.62
10 0.08 0.0 2.50 1.5137267255310494 0.62
30 0.24 0.0 1.00 2.190971689485893 0.62
40 0.32 0.0 1.75 2.500459752978706 0.62
50 0.4 0.0 1.00 0.12797405053353877 0.62
30 0.24 0.0 1.75 2.2909169180597226 0.62
60 0.48 0.0 2.50 0.9204941444243555 0.62
20 0.16 0.0 2.50 1.6337581598127275 0.62
50 0.4 0.0 1.75 1.2962214160117813 0.62
40 0.32 0.0 1.75 2.214553074968345 0.62
70 0.56 0.0 2.00 0.8406961915890484 0.62
20 0.16 0.0 2.25 2.229070119902661 0.62
40 0.32 0.0 1.25 0.15692106381009469 0.62
20 0.16 0.0 1.25 2.302750201688127 0.62
30 0.24 0.0 1.75 0.9275341142120987 0.62
20 0.16 0.0 1.50 1.046037102436451 0.62
40 0.32 0.0 1.00 0.9546004485956546 0.62
50 0.4 0.0 1.00 0.9127961383634741 0.62
10 0.08 0.0 2.25 0.9538631634760443 0.62
50 0.4 0.0 1.75 1.6204056409465737 0.62
50 0.4 0.0 2.00 0.6493360898494723 0.62
40 0.32 0.0 1.25 0.15225203619030808 0.62
70 0.56 0.0 1.25 1.7848739260856974 0.62
50 0.4 0.0 2.50 0.9091592928433275 0.62
40 0.32 0.0 2.00 2.0439559002474126 0.62
70 0.56 0.0 1.50 2.0189317296507716 0.62
60 0.48 0.0 2.50 2.4660662648162592 0.62
60 0.48 0.0 1.75 1.4041491940203772 0.62
10 0.08 0.0 1.00 1.237100876636653 0.62
40 0.32 0.0 2.00 2.304869903573419 0.62
40 0.32 0.0 2.25 2.129776784478433 0.62
40 0.32 0.0 2.00 1.2717617828950247 0.62
20 0.16 0.0 2.50 1.1385847862967535 0.62
10 0.08 0.0 1.75 1.099669329774414 0.62
50 0.4 0.0 2.50 1.132936184760872 0.62
60 0.48 0.0 1.00 2.2751911664441207 0.62
20 0.16 0.0 2.25 2.0304035028950236 0.62
20 0.16 0.0 1.75 0.7628690239383737 0.62
30 0.24 0.0 2.50 2.33607676242171 0.62
10 0.08 0.0 1.50 2.190511946852475 0.62
30 0.24 0.0 2.00 1.3381848431002639 0.62
30 0.24 0.0 2.25 2.369663816803487 0.62
30 0.24 0.0 2.50 0.8272349140306635 0.62
20 0.16 0.0 2.25 0.6869627300621688 0.62
30 0.24 0.0 2.00 1.8104386846186054 0.62
50 0.4 0.0 2.25 0.9307308404458969 0.62
10 0.08 0.0 1.50 2.3410680507022117 0.62
70 0.56 0.0 1.50 2.0133083715035522 0.62
30 0.24 0.0 1.25 0.2085870766119819 0.62
20 0.16 0.0 1.75 1.7156682487563155 0.62
50 0.4 0.0 2.00 0.22976232542505468 0.62
20 0.16 0.0 1.25 1.6823514634092267 0.62
10 0.08 0.0 2.00 1.2952965996885661 0.62
10 0.08 0.0 1.00 2.3044001347402183 0.62
20 0.16 0.0 1.50 2.365623478908653 0.62
40 0.32 0.0 1.75 0.7912430148179049 0.62
50 0.4 0.0 2.00 2.084794079166955 0.62
10 0.08 0.0 1.25 0.40789615980021765 0.62
40 0.32 0.0 2.50 2.3658635800139227 0.62
50 0.4 0.0 2.50 2.1855011664785904 0.62
10 0.08 0.0 2.50 0.9539579833332027 0.62
60 0.48 0.0 1.50 1.8207415178838247 0.62
20 0.16 0.0 1.50 1.8146652370328142 0.62
60 0.48 0.0 1.25 0.15116321431433802 0.62
60 0.48 0.0 1.00 0.10925315202851071 0.62
30 0.24 0.0 1.25 0.9685955999563264 0.62
70 0.56 0.0 2.50 0.8050803372037559 0.62
10 0.08 0.0 1.00 2.10175796079417 0.62
40 0.32 0.0 1.25 0.3213702052709637 0.62
50 0.4 0.0 1.50 0.5265956661049438 0.62
20 0.16 0.0 1.25 1.620601206829285 0.62
10 0.08 0.0 1.00 2.3867898836576042 0.62
10 0.08 0.0 1.00 1.4382022564241095 0.62
70 0.56 0.0 2.50 1.7013393968267858 0.62
20 0.16 0.0 2.00 1.9520142475199243 0.62
70 0.56 0.0 1.00 0.13758088886729258 0.62
30 0.24 0.0 1.75 0.7168164118853705 0.62
60 0.48 0.0 2.25 2.311033368120668 0.62
70 0.56 0.0 1.75 2.332977697257481 0.62
20 0.16 0.0 1.75 2.2717148587730276 0.62
70 0.56 0.0 2.00 1.8163105051432777 0.62
30 0.24 0.0 1.25 0.6686852690471645 0.62
10 0.08 0.0 2.50 2.040612423407427 0.62
70 0.56 0.0 1.75 0.23350658223966952 0.62
70 0.56 0.0 1.25 0.3212373093396962 0.62
60 0.48 0.0 1.50 0.6786393502134811 0.62
30 0.24 0.0 2.50 1.9594093408487676 0.62
20 0.16 0.0 1.25 1.0054387079715597 0.62
70 0.56 0.0 1.75 0.9040858259124867 0.62
30 0.24 0.0 2.50 1.3734948532121407 0.62
60 0.48 0.0 1.75 0.8475759228320974 0.62
70 0.56 0.0 1.00 2.079057117574732 0.62
10 0.08 0.0 1.50 0.9091173314398009 0.62
60 0.48 0.0 2.25 0.6966254126676641 0.62
70 0.56 0.0 1.25 0.7829986632129453 0.62
50 0.4 0.0 2.25 1.8638046964375607 0.62
60 0.48 0.0 1.25 1.7268190664448988 0.62
50 0.4 0.0 2.25 1.5057600002081708 0.62
70 0.56 0.0 2.50 2.4242033794540614 0.62
50 0.4 0.0 2.00 2.062199401660053 0.62
70 0.56 0.0 2.00 1.2810518447688417 0.62
40 0.32 0.0 1.00 1.0959808833839009 0.62
10 0.08 0.0 1.75 0.6423073034287562 0.62
20 0.16 0.0 2.25 0.5553808578283486 0.62
40 0.32 0.0 2.00 2.1532646853979287 0.62
40 0.32 0.0 1.25 1.4538522927629072 0.62
10 0.08 0.0 2.00 0.28569470271343234 0.62
10 0.08 0.0 2.25 1.1060462427852393 0.62
30 0.24 0.0 1.00 0.9178032373129585 0.62
40 0.32 0.0 1.50 0.7818186917021466 0.62
30 0.24 0.0 1.50 0.10772213280217074 0.62
40 0.32 0.0 2.50 0.1315520883207853 0.62
50 0.4 0.0 1.25 2.2978963390001366 0.62
20 0.16 0.0 1.00 1.3257256862312632 0.62
10 0.08 0.0 2.50 0.5756367327127027 0.62
20 0.16 0.0 1.50 1.5587962268866369 0.62
50 0.4 0.0 2.25 0.52827842608203 0.62
40 0.32 0.0 1.25 2.25757085354877 0.62
10 0.08 0.0 2.25 1.4114904369706482 0.62
70 0.56 0.0 1.25 2.167146205700839 0.62
10 0.08 0.0 1.00 1.2947505019017167 0.62
60 0.48 0.0 2.25 1.8923214211998003 0.62
10 0.08 0.0 1.75 1.65448183827402 0.62
60 0.48 0.0 1.25 0.3810974620839258 0.62
50 0.4 0.0 2.25 0.8708452244603637 0.62
50 0.4 0.0 2.50 1.6815537338624684 0.62
10 0.08 0.0 2.25 2.526156445988016 0.62
50 0.4 0.0 2.50 1.4657434471545308 0.62
50 0.4 0.0 1.50 1.991440672623106 0.62
10 0.08 0.0 2.00 2.0499925344416647 0.62
60 0.48 0.0 1.00 1.0109563476692887 0.62
70 0.56 0.0 1.25 1.768003656685511 0.62
20 0.16 0.0 2.50 0.9968950514425469 0.62
30 0.24 0.0 2.50 1.4805419309965682 0.62
20 0.16 0.0 2.00 1.05605860381528 0.62
70 0.56 0.0 1.50 0.31730301820320694 0.62
60 0.48 0.0 1.00 2.162267999257374 0.62
40 0.32 0.0 2.25 0.7698435888603786 0.62
40 0.32 0.0 2.50 0.10922920386158662 0.62
50 0.4 0.0 2.00 0.6147255948723167 0.62
60 0.48 0.0 1.50 1.7513495456730703 0.62
20 0.16 0.0 1.00 0.7806151215278478 0.62
40 0.32 0.0 1.50 0.3701490429775761 0.62
20 0.16 0.0 1.75 0.4720682101875844 0.62
10 0.08 0.0 1.75 1.3634738107983893 0.62
20 0.16 0.0 2.00 0.22956932160757054 0.62
10 0.08 0.0 2.00 0.4960624042081483 0.62
50 0.4 0.0 2.50 2.142692282996952 0.62
10 0.08 0.0 1.50 2.080185126025232 0.62
20 0.16 0.0 2.00 1.6816108932233367 0.62
70 0.56 0.0 1.00 1.9906803789157512 0.62
30 0.24 0.0 1.50 0.361983057495165 0.62
10 0.08 0.0 1.00 2.1828151662556694 0.62
70 0.56 0.0 2.25 0.3262672541052829 0.62
70 0.56 0.0 1.00 1.399500479809494 0.62
10 0.08 0.0 2.50 1.0172250206873323 0.62
40 0.32 0.0 2.25 1.181100391947629 0.62
70 0.56 0.0 1.25 0.9512944915162166 0.62
40 0.32 0.0 2.00 1.0432820989684066 0.62
60 0.48 0.0 1.00 0.13973629369864107 0.62
10 0.08 0.0 1.25 0.9297424280262389 0.62
40 0.32 0.0 1.25 2.532875813651111 0.62
10 0.08 0.0 2.50 1.7431498783273187 0.62
50 0.4 0.0 2.50 0.22570914455343355 0.62
70 0.56 0.0 1.00 0.491830265945437 0.62
20 0.16 0.0 1.00 1.3282813544253502 0.62
70 0.56 0.0 1.50 0.44164659093579983 0.62
30 0.24 0.0 1.75 1.8972748159270612 0.62
50 0.4 0.0 1.50 0.9649930876558719 0.62
30 0.24 0.0 1.50 0.4557529661442159 0.62
10 0.08 0.0 2.00 1.8155018895613861 0.62
60 0.48 0.0 1.50 2.4176434970246268 0.62
10 0.08 0.0 1.50 1.2244479526531535 0.62
60 0.48 0.0 1.50 1.4496479139246587 0.62
30 0.24 0.0 1.25 1.9467645954144852 0.62
20 0.16 0.0 1.25 0.6729045195263077 0.62
70 0.56 0.0 2.25 0.6737745151159314 0.62
40 0.32 0.0 1.75 2.3462794062948205 0.62
10 0.08 0.0 1.25 1.403389148106251 0.62
50 0.4 0.0 1.00 2.2646152765726537 0.62
60 0.48 0.0 2.00 1.8014841207983405 0.62
30 0.24 0.0 2.00 2.4999132525324774 0.62
30 0.24 0.0 1.00 1.2780535158602568 0.62
10 0.08 0.0 1.75 0.14607602057882837 0.62
70 0.56 0.0 1.75 0.6115196631620912 0.62
50 0.4 0.0 2.50 0.8535820526454388 0.62
60 0.48 0.0 1.50 1.3987280203729282 0.62
60 0.48 0.0 1.25 1.0167114615593595 0.62
10 0.08 0.0 2.25 1.665802450516138 0.62
60 0.48 0.0 1.00 0.4334260137056589 0.62
20 0.16 0.0 2.50 2.2083240433040334 0.62
10 0.08 0.0 1.00 1.8481324443264702 0.62
40 0.32 0.0 1.75 1.317828910351778 0.62
50 0.4 0.0 1.00 1.8326959058811416 0.62
60 0.48 0.0 1.75 1.6248260685386462 0.62
60 0.48 0.0 1.75 1.307540733448265 0.62
40 0.32 0.0 1.00 2.4935205263780955 0.62
10 0.08 0.0 2.00 1.5910632219195193 0.62
20 0.16 0.0 2.00 2.3029190242398356 0.62
40 0.32 0.0 1.25 0.8034527789330165 0.62
70 0.56 0.0 1.00 2.41283608466232 0.62
10 0.08 0.0 2.25 1.6544570472649494 0.62
20 0.16 0.0 1.25 0.7390503537675509 0.62
40 0.32 0.0 2.00 0.8402601456564257 0.62
40 0.32 0.0 1.25 1.5304787240363784 0.62
60 0.48 0.0 2.00 0.7461902194207043 0.62
30 0.24 0.0 1.75 0.8624492952439037 0.62
40 0.32 0.0 2.00 0.5083825568679436 0.62
70 0.56 0.0 1.25 0.6132207484079374 0.62
